name,diameter,petitjean,petitjeanSC,radius,VDistEq,VDistMa,weinerPath,weinerPol,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,a_aro,a_count,a_IC,a_ICM,a_nH,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_rotN,b_rotR,b_single,b_triple,chi0v,chi0v_C,chi1v,chi1v_C,chiral,chiral_u,nmol,reactive,rings,Weight,a_heavy,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nI,a_nN,a_nO,a_nP,a_nS,b_heavy,chi0,chi0_C,chi1,chi1_C,FCharge,VAdjEq,VAdjMa,zagreb,balabanJ,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,PC+,PC-,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,RPC+,RPC-,lip_acc,lip_don,lip_druglike,lip_violation,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,logS,apol,bpol,mr,a_acc,a_acid,a_base,a_don,a_hyd,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,density,vdw_area,vdw_vol,logP(o/w)
381,8,0.5,1,4,2.7252052,7.0831842,260,16,-2.5753832,-0.52136528,0.58861703,2.5280766,-2.7374897,-0.46083608,0.66585475,2.4521492,-2.3044496,-0.39885828,0.71458679,2.7948494,-0.83778089,-0.36626193,0.061856769,2.3285549,-1.1535318,-0.26386139,0.13923772,2.3506052,-0.51411581,-0.20585385,0.15791142,2.592659,6,28,37.94883,1.3553154,15,4,0.30769232,6,28,1,4,0.30769232,21,0,8.0794563,7.1712084,4.5801682,3.7338157,1,1,1,0,1,177.24699,13,0,0,11,0,0,0,1,1,0,0,13,9.681798,7.9746914,6.2532187,4.7676201,0,0.6193822,4.7004399,58,2.3292029,0.98524684,-0.98524684,0.18234332,0.31178877,36.331627,28.738277,8.6190128,8.458519,0,0,0,31.940002,80.022194,0,0,0,13.566921,0.13689101,0.93405712,0.60470587,0.065942854,0.065942854,0.39529413,0,194.10963,125.66601,13.703812,13.703812,82.147438,0,0,0,0,0,0,0,1,0,0,0,1,0,207.81345,0,0,0,207.81345,0,0,0,2,1,1,0,6,1,1,4,0,11.076923,5.671875,3.3240998,8.4107523,4.197648,2.4068284,2.7157981,-2.11115,31.263895,18.016106,5.4844012,2,0,0,1,10,13.566921,0,0,0,167.06697,8.458519,19.249496,1.8673,18.01075,5.6876111,3.9819686,18.439579,27.047791,0,0,88.215919,0,66.652031,5.39112,23.862217,0,18.01075,7.1675434,0,88.215919,24.12719,66.652031,29.1,0.6601826,207.81345,268.48178,2.0450001
2666,5,0.40000001,0.66666669,3,2.2692847,6.3118234,121,9,-2.4863825,-0.45661271,0.37582418,2.6546738,-2.6754985,-0.44606933,0.33306643,2.6277163,-2.2309136,-0.21558677,0.47284764,2.9101415,-0.84155571,-0.42629474,0.057242405,2.2619963,-1.3704864,-0.3676047,0.039833751,2.1990118,-0.52384007,-0.2045553,0.14191574,2.4937837,0,20,33.709507,1.6854753,10,2,0.2,0,20,2,2,0.2,18,0,5.6694875,3.8284271,3.2600925,1.7071068,0,0,1,0,1,142.158,10,0,0,6,0,0,0,2,2,0,0,10,7.5604777,3.9831276,4.6983771,1.8164966,0,0.72192812,4.321928,46,2.2809298,1.2730172,-1.2730172,0.18687733,0.28937203,47.485954,21.723097,0,17.238026,25.899061,0,0,8.701313,0,0,0,0,27.133842,6.6511192,0.61452502,0.27440169,0.21820341,0.38547498,0.72559834,0.16727158,95.148392,42.486275,33.784962,59.684025,112.34614,25.899061,0,0,0,0,0,0,1,0,0,0,1,0,154.83241,0,0,0,154.83241,0,0,0,4,1,1,0,5,1,1,2,0,8.1000004,3.4082839,2.2857144,5.8857021,2.3771563,1.5410827,1.3991234,-0.16821,21.031931,14.16807,3.6174417,2,0,0,1,4,27.133842,0,0,17.742489,72.216003,25.899061,44.876331,-0.9059,32.897186,13.641881,47.724434,36.879158,0,0,0,0,37.736813,0,3.5008399,47.724434,3.1243138,0,0,32.897186,37.736813,47.396725,0,63.400002,0.78320968,154.83241,181.50694,-1.437
129,7,0.42857143,0.75,4,2.6173224,7.0866761,246,16,-2.7133968,-0.63149828,0.64583135,2.6130824,-2.8879304,-0.47444418,0.73084617,2.506469,-2.4143147,-0.41077673,0.80932397,2.9064302,-0.84454066,-0.39310634,0.056792952,2.4055886,-1.1544311,-0.32913575,0.17946246,2.4483788,-0.50357133,-0.18294448,0.19058149,2.6898105,6,26,38.886436,1.4956322,13,1,0.071428575,6,27,0,1,0.071428575,21,0,8.218935,6.1378284,4.9514832,2.8213673,0,0,1,0,2,196.681,13,0,0,10,1,0,0,2,0,0,0,14,9.0960121,6.8115549,6.3601732,3.6329932,0,0.64772749,4.8073549,64,1.8469881,0.83982432,-0.83982432,0.14529963,0.37333077,98.111687,17.061544,8.6190128,0,0,0,0,36.764713,41.836849,0,0,0,0,0.13689101,0.99932408,0.38877293,0.00067590247,0.00067590247,0.61122704,0,202.3938,78.738457,0.13689101,0.13689101,123.79224,0,0,0,0,0,0,0,1,0,0,0,1,0,202.5307,0,0,0,202.5307,0,0,0,2,1,1,0,12,1,2,3,0,9.5510206,4.4814816,2.4793389,8.4469147,3.919584,2.1481245,2.5467994,-1.96236,30.64831,17.27169,5.5044532,1,0,0,1,11,0,0,0,0,185.23325,0,5.6825762,1.7496001,21.135065,0,0,73.758316,0,0,3.5006065,70.572739,0,41.905392,5.65347,0,0,21.135065,3.5006065,2.7567475,70.572739,73.758316,39.148643,15.27,0.74830163,202.5307,262.83652,1.707
130,7,0.42857143,0.75,4,2.6173224,7.0866761,246,16,-2.7056139,-0.58278483,0.62587076,2.6161854,-2.8882453,-0.50933295,0.71694356,2.4798653,-2.4131489,-0.36935267,0.81296939,2.9023247,-0.84314597,-0.38731462,0.05015308,2.3484674,-1.1544324,-0.3996402,0.21260047,2.3193934,-0.50347877,-0.17245091,0.2399732,2.6151047,6,24,39.985352,1.6660564,11,1,0.071428575,6,25,0,1,0.071428575,19,0,7.958662,4.9831276,4.6710773,1.5773503,0,0,1,0,2,198.657,13,0,0,8,1,0,0,4,0,0,0,14,9.0960121,5.3973413,6.3601732,1.8164966,0,0.64772749,4.8073549,64,1.8469881,1.1068509,-1.1068509,0.13463004,0.28326404,86.892387,42.022602,28.820333,0,0,0,0,0,29.581947,0,0,5.6825762,5.6825762,0.13689101,0.94214827,0.20663984,0.057851739,0.057851739,0.79336017,0,187.31728,41.083988,11.502043,11.502043,157.73532,0,0,0,0,0,0,0,1,0,0,0,1,0,198.81932,0,0,0,198.81932,0,0,0,4,1,1,0,12,1,2,3,0,9.5510206,4.4814816,2.4793389,8.2765751,3.8332787,2.0974345,2.4404936,-0.068599999,27.994722,17.725277,5.1379304,3,0,0,1,7,11.365152,0,0,0,151.37898,20.201321,17.047728,0.53960001,21.135065,33.57106,0,73.758316,0,0,3.0717793,34.428715,0,41.476562,5.2124701,0,33.57106,21.135065,3.0717793,2.3279202,34.428715,73.758316,39.148643,41.049999,0.81188744,198.81932,244.68539,0.20953
633,4,0.25,0.33333334,3,1.9542824,7.1586466,192,21,-3.0345573,0.0095314309,0.040088315,2.9780478,-2.9922695,0.070339382,0.123,3.064853,-2.7742906,0.1057,0.16474937,3.2384121,-0.83956963,-0.25569099,-0.13118072,3.0435104,-1.3636006,-0.19935967,-0.037,3.1285527,-0.53635597,-0.096836947,-0.054299999,3.2700474,0,34,37.715519,1.10928,21,0,0,0,36,0,0,0,36,0,8.8973408,8.3199911,5.6954007,5.4067254,2,2,1,0,3,179.30699,13,0,0,12,0,0,0,1,0,0,0,15,9.3199911,8.3199911,5.9067254,5.4067254,0,0.67461002,4.9068904,84,2.0314968,0.76322675,-0.76322675,0.15555739,0.42526996,81.042336,0,17.238026,0,0,0,0,52.207878,37.495354,0,0,0,0,6.6511192,0.9658277,0.49505225,0.034172319,0.034172319,0.50494772,0,187.9836,96.354355,6.6511192,6.6511192,98.280357,0,0,0,0,0,0,0,1,0,0,0,1,0,194.63472,0,0,0,194.63472,0,0,0,1,1,1,0,12,1,3,0,0,8.3199997,1.9917696,1.1019284,8.3199997,1.9917696,1.1019284,1.2747325,-3.1388199,36.222652,22.297346,5.3085175,1,0,0,1,12,0,0,0,0,155.8764,0,17.742489,2.6940999,32.897186,0,0,0,4.4107962,0,0,0,113.21043,66.652031,5.4324398,0,0,4.4107962,0,32.897186,113.21043,0,66.652031,26.02,0.64031512,194.63472,280.02933,2.816
2323,10,0.5,1,5,3.1970551,8.1737041,761,25,-2.5561936,-0.62364435,0.59134912,2.593426,-2.5677733,-0.77196509,0.42970246,2.6346493,-2.3245769,-0.40513298,0.75572574,2.8276753,-0.82632947,-0.42741507,0.092507973,2.442914,-1.3347332,-0.4156515,0.022573089,2.4860706,-0.52025443,-0.21719551,0.22615483,2.695266,9,33,65.023071,1.9703962,14,5,0.25,10,34,0,5,0.25,24,0,11.065034,5.6462646,7.2385073,1.4855986,1,1,1,0,2,287.216,19,0,0,9,0,0,0,5,4,1,0,20,14.043606,6.1378284,8.8659916,1.6522652,0,0.5023343,5.321928,98,1.8011217,2.5289268,-2.5289268,0.12263792,0.13452333,12.796158,52.130337,94.074959,27.662369,0,0,13.666999,18.747677,0,0,0,32.776863,6.6511192,22.363268,0.73134077,0.28674832,0.21999967,0.26865923,0.71325165,0.048659559,205.4115,80.538933,61.791252,75.458252,200.33083,13.666999,0,0,0,0,0,0,1,0,0,0,1,0,280.86975,0,0,0,280.86975,0,0,0,9,3,1,0,10,1,2,5,1,15.39,6.1854935,4.2314048,13.104628,5.2168722,3.5422571,3.5981667,-0.90391999,37.513103,30.938898,6.8816485,7,0,0,4,5,19.551485,0,0,17.742489,88.445015,85.629158,84.481384,-0.85500002,97.944893,52.25568,17.468536,18.097094,0,0,0,37.430504,0,68.892982,6.6711998,33.433655,94.869621,0,6.4686494,6.187367,84.907822,18.097094,48.125488,136.38,0.88456529,280.86975,324.69736,-1.59694
661,13,0.46153846,0.85714287,7,3.4880383,8.5913696,1212,31,-2.7271516,-0.52130204,0.56473768,2.6384404,-2.7485859,-0.30679056,0.6685183,2.6737285,-2.4521837,-0.28124526,0.73497981,2.908107,-0.86133367,-0.35617861,0.025049061,2.6710541,-0.98244214,-0.25815326,0.13903172,2.7596283,-0.52444798,-0.12162267,0.1654097,2.9367175,10,48,66.05323,1.376109,26,8,0.34782609,11,49,0,8,0.34782609,38,0,14.527956,11.999636,8.5459652,6.0098543,1,1,1,0,2,319.88,22,0,0,18,1,0,0,3,0,0,0,23,15.949383,12.957819,10.634561,7.1077204,0,0.4530769,5.523562,106,1.7247424,1.2988669,-1.2988669,0.098535612,0.23315085,118.62743,28.026482,8.6190128,0,0,0,0,124.74689,67.077301,0,0,0,5.8194671,0,0.98351038,0.56002939,0.016489638,0.016489638,0.43997061,0,347.09714,197.64366,5.8194671,5.8194671,155.27293,0,0,0,0,0,0,0,1,0,0,0,1,0,352.9166,0,0,0,352.9166,0,0,0,3,1,1,0,11,1,2,8,1,18.340265,9.333333,5.5514975,15.752501,7.9550042,4.7053404,5.6959639,-3.78723,54.496616,32.803383,9.4584322,2,0,0,1,19,5.6825762,0,0,5.6825762,320.68323,0,11.365152,4.8105998,0,37.920593,3.9819686,55.318733,0,0,3.5006065,92.504196,37.736813,141.88344,9.6859703,0,19.909843,0,7.4825754,25.4846,125.5239,55.318733,139.12669,28.16,0.69265056,352.9166,461.82016,4.2870002
630,4,0.25,0.33333334,3,1.8821322,6.6532021,124,15,-3.0020237,-0.51062715,0.54427439,2.9435642,-2.9701996,-0.42409718,0.63256878,3.0252767,-2.7426131,-0.39620098,0.66030395,3.2029703,-0.83932161,-0.35764766,0.055286132,2.8700604,-1.3635966,-0.28970516,0.14626567,2.9471998,-0.52630413,-0.20860565,0.15851358,3.0966094,0,28,31.899788,1.1392782,17,0,0,0,30,0,0,0,30,0,7.0520415,6.4746914,5.0235701,4.7348948,0,0,1,0,3,151.25299,11,0,0,10,0,0,0,1,0,0,0,13,7.4746914,6.4746914,5.2348948,4.7348948,0,0.75070029,4.7004399,68,1.9400035,0.6788702,-0.6788702,0.17488667,0.47813788,63.980789,0,17.238026,0,0,0,0,52.207878,0,0,0,0,0,6.6511192,0.9525184,0.42018786,0.047481604,0.047481604,0.57981211,0,133.4267,58.858997,6.6511192,6.6511192,81.218819,0,0,0,0,0,0,0,1,0,0,0,1,0,140.07782,0,0,0,140.07782,0,0,0,1,1,1,0,12,1,3,0,0,6.5088758,1.8367347,0.87791497,6.5088758,1.8367347,0.87791497,1.0868253,-2.1083801,30.03548,17.924519,4.4648862,1,0,0,1,10,0,0,0,0,101.47659,0,17.742489,1.9139,32.897186,0,0,0,13.232388,0,0,0,113.21043,0,4.5090399,0,0,13.232388,0,32.897186,113.21043,0,0,26.02,0.65429068,140.07782,231.17096,2.0179999
2357,9,0.44444445,0.80000001,5,2.9096162,8.2094355,640,33,-2.2617452,-0.66673964,0.63283706,2.2633443,-2.1065662,-0.54177809,0.74857038,2.4559336,-1.9708439,-0.43219095,0.84960574,2.5958171,-0.82801545,-0.49343544,0.068457395,2.4702332,-0.76167917,-0.2999011,0.15465017,2.6669128,-0.47870791,-0.20633779,0.23099029,2.7998555,17,30,43.152969,1.4384323,11,0,0,20,33,0,0,0,13,0,10.344128,9.0414515,6.1384697,5.059401,0,0,1,0,4,249.269,19,0,0,16,0,0,0,1,2,0,0,22,12.982763,10.568549,9.2203465,7.0100031,0,0.53475124,5.4594316,110,1.5398906,1.337067,-1.337067,0.16372781,0.34009787,31.676682,36.557255,16.917038,12.949531,10.324173,0,0,57.720928,36.764713,0,0,5.6825762,0,10.271297,0.87993449,0.50460291,0.07289394,0.12006553,0.49539706,0.047171593,192.58615,110.43951,15.953873,26.278046,108.42467,10.324173,0,0,0,0,0,0,1,0,0,0,1,0,218.8642,0,0,0,218.8642,0,0,0,3,1,1,0,20,1,4,0,0,12.719008,4.7768593,2.0860119,8.7948427,3.2287059,1.3849487,1.4945242,-5.6886601,38.198723,15.261277,7.3378305,2,0,0,1,13,5.6825762,0,0,0,155.60162,32.370327,19.249496,4.1482201,25.385227,16.78553,0,0,3.185575,9.5073462,0,143.03773,0,38.140617,7.5422802,9.5073462,42.170757,0,8.0001755,19.53545,123.50229,0,33.326015,46.259998,0.74076486,218.8642,336.50217,4.3140001
3253,7,0.42857143,0.75,4,2.6016958,7.732357,389,28,-2.2406635,-0.67996562,0.71041948,2.3020651,-2.2768173,-0.54878426,0.77026248,2.4781775,-1.883504,-0.48586792,0.88941014,2.6684973,-0.80445075,-0.44731593,0.076448806,2.3335154,-0.99303716,-0.23078434,0.18361753,2.5018065,-0.4057349,-0.18643361,0.24751304,2.6711295,12,25,39.461365,1.5784545,9,0,0,12,27,1,0,0,14,0,9.2517958,7.1188021,5.8335695,3.9047005,0,0,1,0,3,227.287,16,0,0,13,0,0,0,1,1,0,1,18,10.957819,8.5436058,7.8433366,5.6329932,0,0.58587331,5.1699252,86,1.7724785,1.0957528,-1.0957528,0.23492506,0.29307884,8.3692026,43.031178,0,8.6190128,0,12.949531,0,49.019615,68.780235,0,0,0,13.566921,0.13689101,0.86964834,0.64313591,0.06702029,0.13035166,0.35686409,0.06333138,177.81924,131.50366,13.703812,26.653343,72.968925,12.949531,0,0,0,0,0,0,1,0,0,0,1,0,204.47258,0,0,0,204.47258,0,0,0,2,1,1,0,17,1,3,0,0,11.111111,4.704,2.2041523,8.10324,3.3513553,1.5429025,1.6973023,-4.5546298,33.683136,13.736863,6.6365151,1,0,0,1,13,13.566921,0,0,5.6825762,163.50587,12.949531,19.249496,3.4035001,0,23.269535,0,0,27.047791,3.1014678,0,141.14548,0,34.976288,6.49612,23.862217,0,3.1014678,3.185575,20.767498,141.14548,5.2587838,32.21954,29.1,0.77249187,204.47258,294.22577,3.1329999
2359,13,0.46153846,0.85714287,7,3.5112007,8.7142019,1341,33,-2.6349435,-0.54010552,0.58846611,2.7932107,-2.7814353,-0.29500881,0.68854713,2.8773868,-2.3459327,-0.26587361,0.78586709,3.0502663,-0.83816421,-0.39519435,0.01555806,2.5683098,-1.1615164,-0.2698316,0.17026496,2.6598842,-0.51094455,-0.10322643,0.20186169,2.8537951,6,43,76.135933,1.7706032,20,4,0.15384616,6,46,1,5,0.1923077,39,0,14.458467,9.8889055,9.2941179,4.0865521,0,0,1,0,4,353.87399,23,0,0,16,1,0,0,3,2,0,1,26,15.648053,10.53517,11.27599,4.8409014,0,0.46357921,5.7004399,124,1.2198349,1.9004161,-1.9004161,0.085657611,0.18513174,68.986458,101.43034,0,42.986912,0,0,0,44.120975,49.342564,0,0,5.6825762,0,5.1444035,0.96592015,0.32827324,0.034079872,0.034079872,0.67172676,0,306.86725,104.29052,10.82698,10.82698,213.40372,0,0,0,0,0,0,0,1,0,0,0,1,0,317.69424,0,0,0,317.69424,0,0,0,5,1,1,0,20,1,4,7,0,16.467455,7.4861112,3.9837031,15.825104,7.1805868,3.8156936,4.9405885,-3.51527,51.479858,32.35614,9.280551,4,0,0,1,14,10.690088,0,0,5.6825762,192.32297,91.056114,16.372663,3.5587001,29.010639,3.8173931,10.999887,77.44519,10.781946,16.78553,3.5006065,35.286369,37.736813,114.77144,9.3176699,10.999887,30.909731,22.421547,15.115185,0,111.18301,78.138268,71.368187,46.09,0.81392068,317.69424,434.77701,3.6670001
3262,7,0.42857143,0.75,4,2.7339838,6.5427256,190,8,-2.5463779,-0.51943117,0.42832124,2.6350629,-2.7014811,-0.51717269,0.37679681,2.5216346,-2.3133934,-0.31615767,0.56553024,2.876627,-0.83897972,-0.38585833,0.071374342,2.2085493,-1.1614364,-0.47027972,0.019147785,2.1240454,-0.51286775,-0.17612906,0.16029839,2.4340396,0,22,40.444107,1.8383685,11,4,0.40000001,0,21,1,5,0.5,20,0,7.0180235,3.6213202,4.7214255,1.5,0,0,1,0,0,181.21201,11,0,0,5,0,0,0,1,4,0,1,10,8.905777,3.6986706,4.916502,1.5773503,0,0.64681429,4.321928,46,3.1602705,1.3846132,-1.3846132,0.15735096,0.25699094,61.797703,30.538269,8.5307722,8.6190128,23.626905,0,0,0,0,0,0,32.016521,13.566921,10.345772,0.57916141,0.29585621,0.29585621,0.42083859,0.70414376,0.12498239,109.48576,55.929214,55.929214,79.556122,133.11267,23.626905,0,0,0,0,0,0,1,0,0,0,1,0,189.04189,0,0,0,189.04189,0,0,0,5,2,1,0,0,1,0,4,0,11,4.7928996,10,11.096279,4.8393798,10.105366,4.8817372,0.00721,23.342724,20.119276,4.0352664,4,0,0,4,4,13.566921,0,0,5.6825762,83.30101,24.462315,67.274284,-1.1653,40.941502,53.430473,32.445366,35.673141,0,0,0,0,18.868406,33.326015,3.93063,72.033905,22.930752,18.01075,0,0,18.868406,40.931927,41.909164,83.470001,0.90395415,189.04189,200.46593,-1.156
7826,16,0.5,1,8,3.7898879,8.9313192,1883,33,-2.5398157,-0.56078017,0.61251926,2.567132,-2.664923,-0.5087626,0.70794332,2.5137765,-2.257374,-0.39724946,0.77162588,2.871413,-0.81894654,-0.41899627,0.057094388,2.4995322,-1.1742924,-0.38486394,0.15855636,2.5634079,-0.50243503,-0.20615131,0.16616081,2.7833571,12,44,74.935944,1.7030896,19,7,0.25925925,12,46,2,7,0.25925925,32,0,14.661389,10.817472,8.8499002,4.6605191,1,1,1,0,3,357.43399,25,0,0,18,0,0,0,3,3,0,1,27,17.648054,12.242276,12.114194,6.1910715,0,0.42433795,5.7548876,126,1.2771747,2.0763395,-2.0763395,0.13822363,0.16539651,59.795944,70.960068,11.190562,8.6190128,12.949531,14.925592,0,83.168159,56.52533,0,0,5.6825762,27.270733,2.503756,0.8208887,0.4953475,0.10027698,0.17911129,0.5046525,0.07883431,290.25906,175.15056,35.457066,63.332188,178.4407,27.875124,0,0,0,0,0,0,1,0,0,0,1,0,353.59128,0,0,0,353.59128,0,0,0,6,1,1,0,17,1,3,7,0,19.753086,9.7962961,6,15.188295,7.4440603,4.5190597,4.5225034,-4.00172,52.955067,30.842934,9.8805227,4,0,0,1,16,35.320175,0,0,5.6825762,257.63718,39.065685,41.00275,2.49087,32.134953,25.668255,26.638172,39.365837,3.185575,51.765594,0,140.71664,0,63.653107,9.8066702,47.724434,27.785418,21.135065,11.204958,2.3279202,159.58505,48.248562,65.11673,71.529999,0.77455795,353.59128,461.46835,2.6210001
2668,6,0.5,1,3,2.419693,6.59659,157,11,-2.4895656,-0.52074975,0.51261574,2.684495,-2.6923461,-0.58647496,0.41861942,2.549073,-2.2483065,-0.3755081,0.6476565,2.9222462,-0.83367109,-0.42448241,0.083513908,2.3020506,-1.3704906,-0.45800722,0.025465783,2.1729779,-0.52400947,-0.23273163,0.18004827,2.5248489,0,21,36.754723,1.7502248,10,2,0.18181819,0,21,2,2,0.18181819,19,0,5.9869447,3.6986706,3.3347881,1.5236033,1,1,1,0,1,158.157,11,0,0,6,0,0,0,2,3,0,0,11,8.4307213,3.8533711,5.0922241,1.6329932,0,0.68403846,4.4594316,52,2.3573821,1.6331593,-1.6331593,0.14566822,0.23852907,21.723097,48.125496,0,17.238026,36.223236,0,0,0,0,0,0,0,27.133842,14.418659,0.52823836,0.2520436,0.2520436,0.47176164,0.7479564,0.21971804,87.086617,41.552502,41.552502,77.775734,123.30985,36.223236,0,0,0,0,0,0,1,0,0,0,1,0,164.86235,0,0,0,164.86235,0,0,0,5,2,1,0,5,1,1,2,0,9.090909,3.5999999,2.5,6.824471,2.6158676,1.7639961,1.6229012,0.2361,21.833929,14.16807,3.7402496,3,0,0,2,4,27.133842,0,0,17.742489,64.866028,25.899061,58.443253,-1.9351,58.282413,13.641881,54.193081,36.879158,0,0,0,0,18.868406,0,3.6398201,47.724434,28.509541,0,6.4686494,32.897186,18.868406,47.396725,0,83.629997,0.83227748,164.86235,190.02916,-2.4519999
607,6,0.5,1,3,2.3280098,6.6127062,150,14,-2.849905,-0.39304575,0.47566912,2.8058784,-2.7935016,-0.35697845,0.45881146,2.8816931,-2.6035671,-0.30663452,0.5626536,3.0515347,-0.80042118,-0.29148778,0.023896843,2.6978319,-0.88221258,-0.24002981,-0.0083653405,2.7782316,-0.53771973,-0.17385587,0.1087319,2.9109459,0,31,33.922241,1.0942659,20,1,0.090909094,0,31,0,1,0.090909094,31,0,7.8779349,7.4307213,4.7899094,4.5317106,3,0,1,0,1,156.269,11,0,0,10,0,0,0,0,1,0,0,11,8.4307213,7.4307213,5.1090608,4.5317106,0,0.68403846,4.4594316,52,2.4371593,0.7956183,-0.7956183,0.26367962,0.49206418,76.776947,9.1703148,0,0,10.324173,0,0,17.402626,64.944344,0,0,0,0,7.7675405,0.90293413,0.4834834,0.041674495,0.097065866,0.51651663,0.055391368,168.29424,90.11451,7.7675405,18.091713,96.271439,10.324173,0,0,0,0,0,0,1,0,0,0,1,0,186.38596,0,0,0,186.38596,0,0,0,1,1,1,0,6,1,1,3,0,9.090909,3.5999999,2.2145329,9.090909,3.5999999,2.2145329,2.9752066,-2.60657,31.73786,21.86414,4.745141,1,0,0,1,10,0,0,0,0,150.73497,0,13.566921,2.4395001,25.385227,0,6.4686494,0,13.232388,0,0,0,56.605217,99.978043,4.7349801,0,25.385227,13.232388,6.4686494,0,56.605217,0,99.978043,20.23,0.61811846,186.38596,252.814,3.0910001
605,6,0.5,1,3,2.3280098,6.6127062,150,14,-2.849905,-0.39304575,0.47566912,2.8058784,-2.7935016,-0.35697845,0.45881146,2.8816931,-2.6035671,-0.30663452,0.5626536,3.0515347,-0.80042118,-0.29148778,0.023896843,2.6978319,-0.88221258,-0.24002981,-0.0083653405,2.7782316,-0.53771973,-0.17385587,0.1087319,2.9109459,0,31,33.922241,1.0942659,20,1,0.090909094,0,31,0,1,0.090909094,31,0,7.8779349,7.4307213,4.7899094,4.5317106,3,0,1,0,1,156.269,11,0,0,10,0,0,0,0,1,0,0,11,8.4307213,7.4307213,5.1090608,4.5317106,0,0.68403846,4.4594316,52,2.4371593,0.7956183,-0.7956183,0.26367962,0.49206418,76.776947,9.1703148,0,0,10.324173,0,0,17.402626,64.944344,0,0,0,0,7.7675405,0.90293413,0.4834834,0.041674495,0.097065866,0.51651663,0.055391368,168.29424,90.11451,7.7675405,18.091713,96.271439,10.324173,0,0,0,0,0,0,1,0,0,0,1,0,186.38596,0,0,0,186.38596,0,0,0,1,1,1,0,6,1,1,3,0,9.090909,3.5999999,2.2145329,9.090909,3.5999999,2.2145329,2.9752066,-2.60657,31.73786,21.86414,4.745141,1,0,0,1,10,0,0,0,0,150.73497,0,13.566921,2.4395001,25.385227,0,6.4686494,0,13.232388,0,0,0,56.605217,99.978043,4.7349801,0,25.385227,13.232388,6.4686494,0,56.605217,0,99.978043,20.23,0.61811846,186.38596,252.814,3.0910001
